,X,Y,Z
0,6.452916641224999,53.55374996998459,9.55726146697998
1,6.461249974524998,53.55374996998459,9.730852127075197
2,6.469583307824998,53.55374996998459,9.743793487548828
3,6.477916641124998,53.55374996998459,9.667201042175295
4,6.486249974424998,53.55374996998459,9.41509532928467
5,6.452916641224999,53.545416636684585,9.746211051940916
6,6.461249974524998,53.545416636684585,9.901767730712889
7,6.469583307824998,53.545416636684585,9.835563659667969
8,6.477916641124998,53.545416636684585,9.52512454986572
9,6.486249974424998,53.545416636684585,9.334436416625977
10,6.494583307724998,53.545416636684585,9.288108825683592
11,6.569583307424998,53.545416636684585,38.67779541015625
12,6.5779166407249985,53.545416636684585,27.17821884155273
13,6.586249974024998,53.545416636684585,18.528282165527344
14,6.461249974524998,53.53708330338458,9.695088386535645
15,6.469583307824998,53.53708330338458,9.711000442504883
16,6.477916641124998,53.53708330338458,10.093249320983887
17,6.486249974424998,53.53708330338458,9.501455307006836
18,6.494583307724998,53.53708330338458,8.911999702453613
19,6.502916641024997,53.53708330338458,9.08718490600586
20,6.511249974324998,53.53708330338458,9.064019203186035
21,6.569583307424998,53.53708330338458,22.049509048461918
22,6.5779166407249985,53.53708330338458,17.120943069458008
23,6.586249974024998,53.53708330338458,45.01847076416016
24,6.5945833073249975,53.53708330338458,16.592973709106445
25,6.461249974524998,53.52874997008458,9.388557434082031
26,6.469583307824998,53.52874997008458,9.386982917785645
27,6.477916641124998,53.52874997008458,9.584004402160643
28,6.486249974424998,53.52874997008458,9.302725791931152
29,6.494583307724998,53.52874997008458,9.139006614685057
30,6.502916641024997,53.52874997008458,9.055376052856445
31,6.511249974324998,53.52874997008458,9.031551361083984
32,6.5779166407249985,53.52874997008458,15.679588317871092
33,6.586249974024998,53.52874997008458,17.15349769592285
34,6.5945833073249975,53.52874997008458,19.50111389160156
35,6.469583307824998,53.52041663678458,9.340277671813965
36,6.477916641124998,53.52041663678458,9.392597198486328
37,6.486249974424998,53.52041663678458,9.285649299621582
38,6.5779166407249985,53.52041663678458,17.61646842956543
39,6.586249974024998,53.52041663678458,26.836519241333008
40,6.5945833073249975,53.52041663678458,23.22127914428711
41,6.311249975124998,53.51208330348459,6.134019851684569
42,6.319583308424998,53.51208330348459,6.253352165222168
43,6.3279166417249995,53.51208330348459,6.281920433044434
44,6.336249975024998,53.51208330348459,6.304872989654541
45,6.344583308324998,53.51208330348459,5.6570467948913565
46,6.352916641624998,53.51208330348459,5.659523010253905
47,6.361249974924998,53.51208330348459,5.768394470214844
48,6.152916642424998,53.503749970184586,10.371026992797852
49,6.1612499757249966,53.503749970184586,12.036128044128418
50,6.169583309024998,53.503749970184586,14.61962604522705
51,6.177916642324998,53.503749970184586,23.28213119506836
52,6.186249975624998,53.503749970184586,8.540875434875488
53,6.194583308924998,53.503749970184586,10.3703556060791
54,6.2029166422249995,53.503749970184586,18.841709136962887
55,6.211249975524998,53.503749970184586,14.37792682647705
56,6.219583308824998,53.503749970184586,17.82184410095215
57,6.227916642124998,53.503749970184586,10.213871955871582
58,6.2362499754249985,53.503749970184586,6.970187187194824
59,6.244583308724998,53.503749970184586,18.41593551635742
60,6.2529166420249975,53.503749970184586,9.244834899902344
61,6.261249975324998,53.503749970184586,6.1596760749816895
62,6.269583308624998,53.503749970184586,6.069192409515381
63,6.277916641924998,53.503749970184586,6.172572612762451
64,6.2862499752249965,53.503749970184586,6.369869709014893
65,6.294583308525,53.503749970184586,10.651037216186523
66,6.302916641824998,53.503749970184586,9.766728401184082
67,6.311249975124998,53.503749970184586,8.27805423736572
68,6.319583308424998,53.503749970184586,12.5725679397583
69,6.3279166417249995,53.503749970184586,8.257117271423342
70,6.336249975024998,53.503749970184586,9.04864501953125
71,6.344583308324998,53.503749970184586,5.747305870056152
72,6.352916641624998,53.503749970184586,5.595501899719238
73,6.361249974924998,53.503749970184586,5.7211222648620605
74,6.136249975824998,53.49541663688458,22.25978660583496
75,6.144583309124998,53.49541663688458,23.604104995727536
76,6.152916642424998,53.49541663688458,21.11186408996582
77,6.1612499757249966,53.49541663688458,16.05369758605957
78,6.169583309024998,53.49541663688458,19.559125900268555
79,6.177916642324998,53.49541663688458,13.681694030761719
80,6.186249975624998,53.49541663688458,10.117868423461914
81,6.194583308924998,53.49541663688458,9.71053409576416
82,6.2029166422249995,53.49541663688458,13.128594398498535
83,6.211249975524998,53.49541663688458,13.154091835021973
84,6.219583308824998,53.49541663688458,10.69876480102539
85,6.227916642124998,53.49541663688458,8.374398231506348
86,6.2362499754249985,53.49541663688458,7.1383275985717765
87,6.244583308724998,53.49541663688458,8.184200286865234
88,6.2529166420249975,53.49541663688458,7.379108905792237
89,6.261249975324998,53.49541663688458,6.985283851623535
90,6.269583308624998,53.49541663688458,9.178159713745117
91,6.277916641924998,53.49541663688458,15.240951538085936
92,6.2862499752249965,53.49541663688458,16.006973266601562
93,6.294583308525,53.49541663688458,17.23185348510742
94,6.302916641824998,53.49541663688458,16.15827751159668
95,6.311249975124998,53.49541663688458,16.946680068969727
96,6.319583308424998,53.49541663688458,16.273456573486328
97,6.136249975824998,53.48708330358459,17.135520935058594
98,6.144583309124998,53.48708330358459,20.88400077819824
99,6.152916642424998,53.48708330358459,56.27050018310546
100,6.1612499757249966,53.48708330358459,66.00511169433594
101,6.169583309024998,53.48708330358459,47.83700180053711
102,6.177916642324998,53.48708330358459,35.62907028198242
103,6.186249975624998,53.48708330358459,17.160171508789062
104,6.194583308924998,53.48708330358459,14.487369537353516
105,6.2029166422249995,53.48708330358459,13.968087196350096
106,6.211249975524998,53.48708330358459,10.966650962829588
107,6.219583308824998,53.48708330358459,15.857247352600096
108,6.227916642124998,53.48708330358459,11.466586112976074
109,6.2362499754249985,53.48708330358459,7.984547615051269
110,6.244583308724998,53.48708330358459,9.112065315246582
111,6.2529166420249975,53.48708330358459,12.864977836608887
112,6.261249975324998,53.48708330358459,16.952499389648438
113,6.269583308624998,53.48708330358459,21.49268913269043
114,6.277916641924998,53.48708330358459,27.44935607910156
115,6.2862499752249965,53.48708330358459,13.968143463134764
116,6.027916642924998,53.47874997028458,17.313508987426754
117,6.036249976224997,53.47874997028458,16.226259231567383
118,6.044583309524998,53.47874997028458,14.919722557067873
119,6.052916642824998,53.47874997028458,18.25787925720215
120,6.061249976124998,53.47874997028458,9.306955337524414
121,6.127916642524998,53.47874997028458,17.2917537689209
122,6.136249975824998,53.47874997028458,16.19681739807129
123,6.144583309124998,53.47874997028458,23.71159172058105
124,6.152916642424998,53.47874997028458,96.94931793212889
125,6.1612499757249966,53.47874997028458,240.3838348388672
126,6.169583309024998,53.47874997028458,116.28807830810545
127,6.177916642324998,53.47874997028458,44.238330841064446
128,6.186249975624998,53.47874997028458,36.58816146850586
129,6.194583308924998,53.47874997028458,39.98347854614258
130,6.2029166422249995,53.47874997028458,19.91728401184082
131,6.211249975524998,53.47874997028458,11.47350025177002
132,6.219583308824998,53.47874997028458,10.779451370239256
133,6.227916642124998,53.47874997028458,9.520316123962402
134,6.2362499754249985,53.47874997028458,13.214469909667969
135,6.244583308724998,53.47874997028458,9.184386253356932
136,6.2529166420249975,53.47874997028458,12.773089408874512
137,6.261249975324998,53.47874997028458,25.014225006103516
138,6.269583308624998,53.47874997028458,8.678813934326174
139,5.636249977824998,53.47041663698458,25.072959899902344
140,5.6445833111249994,53.47041663698458,28.63737106323242
141,5.652916644424998,53.47041663698458,11.656222343444824
142,5.661249977724998,53.47041663698458,10.037524223327637
143,5.669583311024998,53.47041663698458,10.13236141204834
144,5.677916644324998,53.47041663698458,10.965938568115234
145,5.686249977624998,53.47041663698458,11.817498207092283
146,5.694583310924997,53.47041663698458,12.527450561523436
147,5.877916643524998,53.47041663698458,8.88439083099365
148,5.886249976824998,53.47041663698458,9.308158874511719
149,5.8945833101249985,53.47041663698458,27.72124481201172
150,5.902916643424998,53.47041663698458,12.256946563720703
151,5.9112499767249975,53.47041663698458,11.370314598083496
152,5.919583310024998,53.47041663698458,16.615089416503906
153,5.927916643324998,53.47041663698458,11.600763320922852
154,5.936249976624998,53.47041663698458,8.314757347106934
155,5.9445833099249965,53.47041663698458,7.791798114776611
156,5.952916643224998,53.47041663698458,7.497639179229736
157,5.961249976524998,53.47041663698458,7.070703029632568
158,5.969583309824998,53.47041663698458,6.832300186157227
159,6.019583309624998,53.47041663698458,14.62192726135254
160,6.027916642924998,53.47041663698458,15.687386512756348
161,6.036249976224997,53.47041663698458,17.97917938232422
162,6.044583309524998,53.47041663698458,16.427001953125
163,6.052916642824998,53.47041663698458,18.593740463256836
164,6.061249976124998,53.47041663698458,12.679665565490723
165,6.069583309424998,53.47041663698458,6.395024299621582
