url,name,address,price,building_num,apartment_num,year,building_type,property_fee,property_com,developer,wgs_lon,wgs_lat
https://xm.lianjia.com/xiaoqu/3911632548000126/,新景舜弘天籁,(集美集美其它)凤安二里14到27号,33605,9栋,641户,2012年建成 ,板楼/塔板结合,2.6至3元/平米/月,厦门国贸物业管理有限公司,厦门新景地集团有限公司,118.11234634356762,24.597270676294375
https://xm.lianjia.com/xiaoqu/3911424087683445/,高迪墅,"(集美集美文教区)集美区乐海南里450-452号, 乐海南里447-511号, 集美区乐海南里477-506号",47866,67栋,141户,1999年建成 ,塔楼/板楼,1.8至2.5元/平米/月,厦门常春藤物业管理有限公司,厦门旺荣房地产开发有限公司,118.1040336768738,24.584322408080194
https://xm.lianjia.com/xiaoqu/3912360487284653/,嘉庚路,"(集美集美文教区)嘉庚路103号, 嘉庚路117号, 集美区嘉庚路91-117号",33958,19栋,362户,1983年建成 ,板楼,暂无信息,无物业管理服务,无开发商,118.09268865924591,24.570989352795646
https://xm.lianjia.com/xiaoqu/3912335124853478/,银江路,"(集美集美文教区)银江路, 集美区岑东路140-197号",29811,22栋,375户,1975年建成 ,板楼,1至2元/平米/月,暂无信息,无开发商,118.09244672172909,24.582651282369753
https://xm.lianjia.com/xiaoqu/3911906489528202/,国建东海岸东区,(集美集美文教区)集源西里1-172号,58319,85栋,85户,2003年建成 ,板楼/塔板结合,1.2至2.3元/平米/月,厦门常春藤物业管理有限公司,厦门国建美地置业有限公司,118.10233052879542,24.575872207764913
https://xm.lianjia.com/xiaoqu/3912336995251179/,集安广场,"(集美集美其它)集美区同集南路332-342, 集美区同集南路334-338号",27307,6栋,808户,2002年建成 ,板楼,1至1.2元/平米/月,厦门国源物业管理有限公司,厦门市杏林建设开发公司,118.11212446752344,24.607712130668585
https://xm.lianjia.com/xiaoqu/3911859265072175/,集源路,"(集美集美文教区)集美区集源路11号, 集源路90号~96-1号, 集美区集源路67-83号",29889,25栋,407户,1982年建成 ,板楼/塔板结合/平房,暂无信息,暂无信息,无开发商,118.0946503694921,24.57722389429892
https://xm.lianjia.com/xiaoqu/3912218601058154/,集岑路,"(集美集美文教区)集岑路1号, 集岑路1-5号",29329,22栋,307户,1982年建成 ,板楼,0.5元/平米/月,暂无信息,城浦,118.09632857295621,24.57275321665006
https://xm.lianjia.com/xiaoqu/3911634128465056/,滨海花园,(集美杏西)杏林光明里5号,23314,20栋,1460户,2004年建成 ,板楼/塔板结合,2元/平米/月,无物业管理服务,无开发商,118.01492249084512,24.560824084870916
https://xm.lianjia.com/xiaoqu/3912601810497925/,福南小区,"(集美集美文教区)嘉庚路16号之10, 集美区嘉庚路16号",36798,3栋,248户,1972年建成 ,板楼,0.3元/平米/月,福南小区业委会,信地实人有限公司,118.09145285413689,24.570839553155842
https://xm.lianjia.com/xiaoqu/3912787108033480/,月台路,(集美杏南)月台路1号,19329,9栋,171户,1981年建成 ,板楼,1.5元/平米/月,暂无信息, 嘉兴世茂新世纪置业有限公司,118.03873741329208,24.565006667040194
https://xm.lianjia.com/xiaoqu/3913033225597288/,恒美园,(集美杏东)杏林北路18号,23364,1栋,62户,2002年建成 ,板楼,0.5元/平米/月,厦门有诚物业服务有限公司,厦门昌顺房地产开发有限公司,118.0382206613025,24.57245878028636
https://xm.lianjia.com/xiaoqu/3913213267144098/,尚南路,"(集美集美文教区)集美区尚南路43-51号, 尚南路33号, 尚南路31号, 集美区尚南路31-45号",32971,22栋,245户,1983年建成 ,板楼,暂无信息,无物业管理服务,厦门住宅建设总公司,118.0964702039898,24.572259567601137
https://xm.lianjia.com/xiaoqu/3912496495980860/,岑西路,"(集美集美文教区)岑西路125号, 集美区岑西路8-79号",30537,26栋,677户,1973年建成 ,塔楼/板楼,0.5至2元/平米/月,暂无信息,厦门华星开发商,118.09042472869127,24.57317678383778
https://xm.lianjia.com/xiaoqu/3912629528030779/,鹭岛北海湾,"(集美集美文教区)集源北里1到80号, 集美区集源北里28-31号",50040,22栋,32户,2003年建成 ,塔楼/板楼/塔板结合,2.5元/平米/月,厦门慧龙物业管理公司,厦门市集美建设发展有限公司,118.10310854223181,24.578189950884074
https://xm.lianjia.com/xiaoqu/3912789323673674/,乐安新村,(集美集美文教区)同集南路13号,19200,4栋,64户,1994年建成 ,板楼,1元/平米/月,无物业管理服务,无开发商,118.09526004225884,24.58443660739623
https://xm.lianjia.com/xiaoqu/3913239022531124/,荣坪新村,"(集美杏南)马銮路16号, 集美区荣坪新村8-17号",21811,11栋,366户,1985年建成 ,板楼,1.2元/平米/月,无物业管理服务,厦门市住宅建设总公司,118.02462580390193,24.566079460363632
https://xm.lianjia.com/xiaoqu/3914509912657503/,泉水湾SOHO,(集美集美其它)乐海北里332号,32136,2栋,60户,1999年建成 ,板楼,2.2元/平米/月,泉舜物业有限公司,厦门泉舜房地产开发有限公司,118.10506034385672,24.587594792045568
https://xm.lianjia.com/xiaoqu/3914558733282710/,鳌园路,(集美集美文教区)鳌园路,39956,2栋,138户,1986年建成 ,板楼,暂无信息,无, 陕西亿润经贸有限公司 ,118.09765164851623,24.568576478079002
https://xm.lianjia.com/xiaoqu/3914144209433107/,唐荣天润新城,"(集美集美新城)杏林湾路1651-1655号, 集美区杏林湾路1651-1655号",23768,4栋,324户,2015年建成 ,塔板结合,1.9至1.93元/平米/月,厦门友朋四方物业管理有限公司,厦门唐荣房地产有限公司,118.08519612014193,24.61859866233737
https://xm.lianjia.com/xiaoqu/3914511160177022/,白泉街,(集美杏南)集美区白泉街21号,22655,9栋,179户,1988年建成 ,板楼,暂无信息,暂无信息, 上海招平房地产开发有限公司,118.03859058998535,24.56624017207869
https://xm.lianjia.com/xiaoqu/3914601918647129/,万科云城,(集美集美新城)集美集美大道与杏林湾路交汇处东侧（华侨大学西门旁）,14865,7栋,2056户,2012年建成 ,塔楼/板楼/平房,3.98元/平米/月,厦门市万科物业服务有限公司,厦门东森信源置业有限公司,118.07506025338026,24.608375333025247
https://xm.lianjia.com/xiaoqu/3914641245227821/,住宅·莲花国际,"(集美集美新城)集美区龙亭六里1号-8号, 集美区龙亭六里5-13号",26481,12栋,1348户,2014年建成 ,塔楼/板楼,1.9至3.5元/平米/月,白士德物业公司,厦门万嘉翔房地产开发有限公司,118.05234579743785,24.60384836475093
https://xm.lianjia.com/xiaoqu/3915116131405812/,日东路,"(集美杏南)日东路, 集美区日东路2-13号",23597,12栋,440户,1984年建成 ,塔楼/板楼/塔板结合/平房,暂无信息,无, 重庆汇东房地产开发有限公司,118.03457776382896,24.565430060566595
https://xm.lianjia.com/xiaoqu/3911057847509/,建昌商业广场,"(集美杏北)杏北二里16号-335号, 集美区杏北二里17-334号",23164,13栋,800户,2000年建成 ,板楼,1.2至1.25元/平米/月,业主自筹物业,厦门建昌房地产开发公司,118.03735601996776,24.584136680533852
https://xm.lianjia.com/xiaoqu/3911057854039/,聚鑫广场,"(集美杏西)新源里39到153号, 集美区新源里108-153号",22917,9栋,291户,2004年建成 ,板楼,0.8元/平米/月,厦门杏林兴发物业有限公司,厦门市杏林建设开发公司,118.02390303011693,24.569704950667443
https://xm.lianjia.com/xiaoqu/3911057854878/,泉水湾二期,"(集美集美其它)乐海北里217号, 集美区乐海北里221-230号",37879,8栋,795户,2010年建成 ,板楼/塔板结合,1.8至1.9元/平米/月,厦门康乐物业发展有限公司,厦门泉舜房地产开发有限公司,118.10630408287071,24.58910842802447
https://xm.lianjia.com/xiaoqu/3911057850094/,杏北新城二和三组团,(集美锦园)锦和里17-41号,19981,13栋,1024户,2011年建成 ,塔楼/塔板结合,1至1.3元/平米/月,世茂天成物业服务集团有限公司,明旺置地,118.02873121260758,24.581301573075564
https://xm.lianjia.com/xiaoqu/3911057850738/,集美中心花园,"(集美集美文教区)银盛里1到97号, 银盛里77号, 银盛里4-2号, 银盛里4-1号, 集美区银盛里1-95号",36164,43栋,1349户,1936年建成 ,塔楼/板楼/塔板结合,0.8至1.5元/平米/月,厦门福中物业管理有限公司,厦门海发房地产开发有限公司,118.0983721972928,24.581743706016663
https://xm.lianjia.com/xiaoqu/3911057852297/,杏北新城一组团,(集美锦园)锦和里1-49号,20989,12栋,1036户,2000年建成 ,塔板结合,1至1.05元/平米/月,无,厦门市杏林建设开发公司,118.02719008239953,24.580582956948742
https://xm.lianjia.com/xiaoqu/3911057861248/,天鹅美苑,"(集美集美文教区)乐海南里, 乐海南里1-466, 乐海南里289号, 集美区乐海南里270-428号",38873,11栋,620户,2005年建成 ,塔楼/板楼,1.5元/平米/月,福州深长城物业管理有限公司厦门分公司,厦门旺荣房地产开发有限公司,118.10435486098629,24.58624574869323
https://xm.lianjia.com/xiaoqu/3911057845696/,广兴新城,(集美杏西)新源路15-17号,23189,2栋,337户,1992年建成 ,塔楼/板楼,0.7元/平米/月,无物业管理服务,"""苍南县中富房地产开发有限公司",118.02359610510922,24.570956431154983
https://xm.lianjia.com/xiaoqu/3911057850086/,海景明珠,"(集美集美文教区)盛光路398到474号, 集美区盛光路390-480号",39924,8栋,303户,2002年建成 ,板楼,1.7至2.5元/平米/月,厦门市万科物业服务有限公司,厦门旺森置业有限公司  ,118.09877337426285,24.578903177345357
https://xm.lianjia.com/xiaoqu/3920023120695512/,零部件配套中心三期,(集美灌口)金龙路898,10314,5栋,30户,2012年建成 ,板楼,暂无信息,暂无信息,暂无信息,117.9792332745698,24.600356244852957
https://xm.lianjia.com/xiaoqu/3920027451268880/,银杏花园,(集美杏西)杏林北路13号,17595,4栋,106户,1995年建成 ,板楼,暂无信息,暂无信息, 合肥万科瑞翔地产有限公司,118.03750558786997,24.57190369810457
https://xm.lianjia.com/xiaoqu/39000000000247/,新华玻璃厂综合楼,(集美杏南)集美区杏西路15号,23862,1栋,48户,1990年建成 ,板楼,暂无信息,厦门华夏物业管理公司,禹州万丰置业有限公司,118.03314210718986,24.567400939552478
https://xm.lianjia.com/xiaoqu/39000000000428/,纺织西路,(集美杏东)厦门市集美区纺织西路14之2号,22546,7栋,179户,1992年建成 ,塔楼/板楼,0.9至1.1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,118.03921323511925,24.56764591219123
https://xm.lianjia.com/xiaoqu/3920042567234404/,杏林西路,(集美杏西)杏林西路,22462,20栋,412户,1987年建成 ,塔板结合/平房,暂无信息,暂无信息, 大理耀鹏房地产开发有限责任公司,118.0325424131807,24.567871439027083
https://xm.lianjia.com/xiaoqu/3920040100522765/,杏林医院宿舍楼,(集美杏南)洪埭路11号,22607,1栋,42户,2010年建成 ,板楼,1.3元/平米/月,厦门杏林兴发物业有限公司,厦门市杏林建设开发公司,118.04264473814334,24.56483032655029
https://xm.lianjia.com/xiaoqu/3920030066308544/,福华苑,(集美锦园)厦门市集美区锦园南路与锦英路交汇处,20154,1栋,162户,2017年建成 ,塔板结合,2.5元/平米/月,厦门住宅建设集团有限公司,厦门福华房地产有限公司,118.0186873178666,24.59130320446727
https://xm.lianjia.com/xiaoqu/3920032678543694/,凤泉广场,"(集美灌口)凤泉东里49号, 集美区凤泉东里49号",17062,19栋,50户,2000年建成 ,塔楼/板楼,1至1.2元/平米/月,暂无信息,厦门市杏林建设开发公司,117.98668068675373,24.610869623771777
https://xm.lianjia.com/xiaoqu/3920030374589755/,龙湖景粼原著,(集美灌口)集美区景湖北路与凤泉中路交汇处,47246,16栋,1136户,2019年建成 ,板楼/塔板结合,3.9至4.8元/平米/月,龙湖物业服务集团有限公司厦门分公司,厦门跃泰置业有限公司,117.98300394291032,24.607340661213026
https://xm.lianjia.com/xiaoqu/39000000001633/,集美区侨英路,(集美集美其它)侨英路275号,19800,3栋,21户,2006年建成 ,平房,0.5元/平米/月,暂无信息,暂无信息,118.09680432110322,24.605193172047834
https://xm.lianjia.com/xiaoqu/3920033832443971/,建发央著一期,(集美集美新城)海翔大道建发央著,56074,11栋,656户,2019年建成 ,板楼,2.98至4元/平米/月,建发怡家园物业,厦门建发房地产集团有限公司,118.03764318460509,24.601824593429765
https://xm.lianjia.com/xiaoqu/39000000002724/,龙湖原著,(集美灌口)鱼福三里406号,59855,4栋,11户,2018年建成 ,板楼,暂无信息,暂无信息,暂无信息,117.99509011089444,24.615173020958164
https://xm.lianjia.com/xiaoqu/39000000001317/,莲花国际A区,(集美集美新城)龙亭七里6号,35629,4栋,165户,2019年建成 ,板楼,2.2元/平米/月,白士德物业公司,暂无信息,118.04986808851037,24.606910347322767
https://xm.lianjia.com/xiaoqu/39000000012042/,苑亭路,(集美杏锦路)苑亭路127号,20343,20栋,817户,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,118.05139362195179,24.579764569863052
https://xm.lianjia.com/xiaoqu/3911247831756560/,莲花尚院,"(集美集美新城)龙荷里1到71号, 集美区龙荷里19-67号",30561,25栋,1027户,2013年建成 ,板楼,1.98元/平米/月,暂无信息,厦门市东区综合开发有限公司,118.0767347601034,24.609922108471906
https://xm.lianjia.com/xiaoqu/39000000000531/,第十中学杏东校区,"(集美杏东)集美区杏滨路2号之五501室, 集美区杏滨路2号",23392,4栋,50户,1988年建成 ,板楼/塔板结合,0.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,118.05589097056641,24.569799254132697
https://xm.lianjia.com/xiaoqu/3911057798496/,宝华花园,(集美杏东)建南二里,24660,9栋,432户,2005年建成 ,板楼,暂无信息,厦门华龙物业管理有限公司,厦门宝龙置业发展有限公司 ,118.04931423105667,24.57224013161708
https://xm.lianjia.com/xiaoqu/3918202704753317/,杏糖生活片区,"(集美杏北)杏前路106-122号, 集美区杏前路120号",24445,10栋,183户,1981年建成 ,板楼,0.2至0.7元/平米/月,暂无信息,大连阿里房房置业代理有限公司,118.03684340386258,24.574421643447696
https://xm.lianjia.com/xiaoqu/3920023299031405/,园博1号二期,"(集美杏锦路)园博一里19号, 集美区园博一里19号",43775,7栋,387户,2006年建成 ,塔楼/板楼,3.5元/平米/月,厦门白士德楼宇管理有限公司,厦门住宅建设集团有限公司,118.05911451620284,24.57834950558568
https://xm.lianjia.com/xiaoqu/3911057596810/,鑫锦家园北区,"(集美锦园)锦亭北路, 集美区锦亭北路272-274号",20528,5栋,448户,2009年建成 ,板楼/塔板结合,1.25至80元/平米/月,厦门市福菲物业管理有限公司,厦门鑫大利房地产开发有限公司,118.0201144312669,24.600834401475506
https://xm.lianjia.com/xiaoqu/3910637618196269/,住宅·水晶湖郡,"(集美集美新城)厦门市集美区滨水四里, 集美区滨水四里37-91号",41710,27栋,2121户,2009年建成 ,板楼/塔板结合,2.5至3.5元/平米/月,暂无信息,厦门万特福房地产开发有限公司,118.08484425275147,24.59225430812727
https://xm.lianjia.com/xiaoqu/39000000000200/,塘美路,(集美集美文教区)集美区,28659,17栋,226户,1995年建成 ,平房,3元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,118.09963877250414,24.57414373813469
https://xm.lianjia.com/xiaoqu/3920035181295861/,龙湖新壹街,(集美灌口)鱼孚三里,10681,5栋,348户,2012年建成 ,板楼,3.5至6.4元/平米/月,龙湖物业服务集团有限公司厦门分公司,厦门龙湖德嘉置业有限公司,117.996356840001,24.615235445446945
https://xm.lianjia.com/xiaoqu/3920041159789892/,纺织东路,(集美杏东)纺织东路,23825,1栋,38户,2014年建成 ,板楼,2元/平米/月,百世德物业,厦门建发集团有限公司,118.04295277073726,24.570318142582696
https://xm.lianjia.com/xiaoqu/3920041911710386/,文康花园,(集美杏东)文康路311号,25258,4栋,69户,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,118.04723825328654,24.568044427202363
https://xm.lianjia.com/xiaoqu/39000000000453/,冠华楼,"(集美灌口)集美区灌口镇大路墘街477号701室, 集美区灌口镇大路墘街477号",14840,1栋,12户,1996年建成 ,板楼,暂无信息,暂无信息,暂无信息,117.98808356666365,24.60874557199052
https://xm.lianjia.com/xiaoqu/3920042290238857/,日东新村,(集美杏南)杏林西路日东新村,21779,13栋,324户,1978年建成 ,塔楼/板楼,0.5元/平米/月,暂无信息,厦门市杏林建设开发公司,118.03401024401977,24.566614782099844
https://xm.lianjia.com/xiaoqu/3920042598719484/,永明路,(集美杏西)永明路,23536,3栋,120户,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,118.03156460529407,24.56800885863108
https://xm.lianjia.com/xiaoqu/39000000000686/,永祥花园,"(集美集美其它)孙坂南路31-34号, 集美区孙坂南路31号",暂无参考均价,1栋,2户,2007年建成 ,塔楼,0.8元/平米/月,暂无信息,暂无信息,118.09459781491047,24.59457916537784
https://xm.lianjia.com/xiaoqu/3920042188539982/,文锦路,(集美杏东)文锦路,22599,13栋,386户,1976年建成 ,板楼,0.5元/平米/月,无物业管理服务, 陕西亿润经贸有限公司 ,118.04329923020005,24.568792307796215
https://xm.lianjia.com/xiaoqu/3920040359539507/,珩崎一里,(集美灌口)集美大道珩崎一里,20057,18栋,1323户,2009年建成 ,板楼,2元/平米/月,厦门市安吉利家物业有限公司, 重庆汇东房地产开发有限公司,118.05355549236658,24.621228160238882
https://xm.lianjia.com/xiaoqu/3920028182421846/,住宅·莲花新城,(集美集美新城)集美区龙亭二里6号-13号,暂无参考均价,13栋,264户,2019年建成 ,板楼,2.2元/平米/月,厦门佰仕达物业管理有限公司,厦门万嘉翔房地产开发有限公司,118.05402369986463,24.604340040200267
https://xm.lianjia.com/xiaoqu/3920021007272885/,软件园三期,(集美灌口)海翔大道软件园三期,暂无参考均价,36栋,1869户,2014年建成 ,塔楼,1.8至4.5元/平米/月,暂无信息,暂无信息,118.01608096649156,24.61365255134347
https://xm.lianjia.com/xiaoqu/3920050116261469/,园博公馆,(集美杏北)九天湖路园博公馆,16797,8栋,2251户,2018年建成 ,塔板结合,2.2元/平米/月,君邻物业,暂无信息,118.04354541735054,24.588333011114216
https://xm.lianjia.com/xiaoqu/39000000004417/,英瑶路,(集美集美其它)英瑶路211-3号,暂无参考均价,2栋,2户,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,118.1013199253311,24.60260143642703
https://xm.lianjia.com/xiaoqu/3920030386125094/,园博湾景,"(集美杏锦路)杏锦路园博湾景, 杏锦路14号",暂无参考均价,8栋,478户,2014年建成 ,板楼,1.2元/平米/月,暂无信息,新洲豪园,118.0606339344047,24.575072073361493
https://xm.lianjia.com/xiaoqu/3920027314846667/,中铁海新大厦,(集美集美其它)同集南路301-103号,暂无参考均价,2栋,295户,1999年建成 ,板楼,2.6元/平米/月,北京中铁第一太平物业服务有限公司厦门分公司, 合肥万科瑞翔地产有限公司,118.10827995629124,24.60585492106777
https://xm.lianjia.com/xiaoqu/3911057454162/,滨水小区四期,"(集美集美新城)集美大道以南, 集美区滨水一里27号",34908,6栋,739户,2008年建成 ,塔板结合,1.2至1.21元/平米/月,厦门安和万家物业管理有限公司, 陕西亿润经贸有限公司 ,118.0823631807467,24.59919777881656
https://xm.lianjia.com/xiaoqu/3911057798177/,盛光社区二区,(集美集美文教区)盛光社区二区,19553,13栋,363户,1994年建成 ,板楼,暂无信息,无物业管理服务, 重庆汇东房地产开发有限公司,118.09751727834875,24.576254003948353
https://xm.lianjia.com/xiaoqu/3911057803232/,建南商城,(集美杏林桥头)建南里71号,暂无参考均价,5栋,146户,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,118.05061244119122,24.56587597138344
https://xm.lianjia.com/xiaoqu/3920022914115618/,锦録公寓,(集美杏东)文康路358号,暂无参考均价,2栋,338户,2015年建成 ,塔板结合,1.5元/平米/月,厦门友朋四方物业管理有限公司,华润置地,118.04941451975974,24.569633464260075
https://xm.lianjia.com/xiaoqu/3911538279444409/,浔江路,"(集美集美文教区)浔江路199号, 集美区浔江里11-18号",34547,15栋,120户,1988年建成 ,板楼,1.2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,118.10194308007424,24.581643254353292
https://xm.lianjia.com/xiaoqu/3911719639839200/,盛光路,"(集美集美文教区)盛光路37-41, 盛光路122号, 盛光路282号, 盛光路282-101号, 集美区盛光路41号",30244,45栋,430户,1995年建成 ,板楼,0.3元/平米/月,暂无信息,无开发商,118.09894907398463,24.576382762329658
https://xm.lianjia.com/xiaoqu/3912290884644882/,嘉农商贸城,(集美集美文教区)印斗北路139号,28662,3栋,161户,2008年建成 ,塔板结合,1.5元/平米/月,厦门市福菲物业管理有限公司,广州恒大,118.10103220761506,24.586064800751437
