X,Y,Z
-73.4887496910500175,42.0454166998600343,0.984389662742614746
-73.4804163577500162,42.0454166998600343,0
-73.4720830244500149,42.0454166998600343,0.0492305420339107513
-73.4637496911500136,42.0454166998600343,0.771615386009216309
-73.4554163578500123,42.0454166998600343,0.527285635471343994
-73.4470830245500252,42.0454166998600343,2.59079408645629883
-73.4387496912500239,42.0454166998600343,3.89157414436340332
-73.4304163579500226,42.0454166998600343,21.7965335845947266
-73.4220830246500213,42.0454166998600343,32.6008071899414062
-73.41374969135002,42.0454166998600343,23.5797920227050781
-73.4054163580500187,42.0454166998600343,20.9241008758544922
-73.3970830247500174,42.0454166998600343,9.60722732543945312
-73.3887496914500161,42.0454166998600343,5.88291311264038086
-73.3804163581500148,42.0454166998600343,7.15670442581176758
-73.3720830248500135,42.0454166998600343,23.3584327697753906
-73.3637496915500122,42.0454166998600343,23.776641845703125
-73.3554163582500252,42.0454166998600343,5.1766815185546875
-73.3470830249500239,42.0454166998600343,12.7767276763916016
-73.3387496916500226,42.0454166998600343,10.7001829147338867
-73.3304163583500213,42.0454166998600343,45.6244430541992188
-73.32208302505002,42.0454166998600343,45.1471595764160156
-73.3137496917500187,42.0454166998600343,52.7738418579101562
-73.3054163584500174,42.0454166998600343,105.664215087890625
-73.2970830251500161,42.0454166998600343,94.3426589965820312
-73.2887496918500148,42.0454166998600343,42.8228836059570312
-73.2804163585500135,42.0454166998600343,10.5488967895507812
-73.2720830252500122,42.0454166998600343,21.7182826995849609
-73.2637496919500251,42.0454166998600343,36.8313713073730469
-73.2554163586500238,42.0454166998600343,47.2503700256347656
-73.2470830253500225,42.0454166998600343,10.204345703125
-73.2387496920500212,42.0454166998600343,9.13943576812744141
-73.2304163587500199,42.0454166998600343,4.12998390197753906
-73.2220830254500186,42.0454166998600343,5.57990837097167969
-73.2137496921500173,42.0454166998600343,5.01468992233276367
-73.4887496910500175,42.037083366560033,0.868965029716491699
-73.4804163577500162,42.037083366560033,0
-73.4720830244500149,42.037083366560033,0.595512628555297852
-73.4637496911500136,42.037083366560033,2.25181794166564941
-73.4554163578500123,42.037083366560033,2.94304800033569336
-73.4470830245500252,42.037083366560033,4.15764522552490234
-73.4387496912500239,42.037083366560033,1.45691812038421631
-73.4304163579500226,42.037083366560033,10.8880376815795898
-73.4220830246500213,42.037083366560033,30.9025421142578125
-73.41374969135002,42.037083366560033,24.9264450073242188
-73.4054163580500187,42.037083366560033,60.8704757690429688
-73.3970830247500174,42.037083366560033,28.4151592254638672
-73.3887496914500161,42.037083366560033,13.1173410415649414
-73.3804163581500148,42.037083366560033,13.8179836273193359
-73.3720830248500135,42.037083366560033,13.0126972198486328
-73.3637496915500122,42.037083366560033,5.89359521865844727
-73.3554163582500252,42.037083366560033,3.90051960945129395
-73.3470830249500239,42.037083366560033,17.0957126617431641
-73.3387496916500226,42.037083366560033,38.1230621337890625
-73.3304163583500213,42.037083366560033,94.7837142944335938
-73.32208302505002,42.037083366560033,51.2057037353515625
-73.3137496917500187,42.037083366560033,9.25718021392822266
-73.3054163584500174,42.037083366560033,20.2969341278076172
-73.2970830251500161,42.037083366560033,32.9842185974121094
-73.2887496918500148,42.037083366560033,28.5892601013183594
-73.2804163585500135,42.037083366560033,15.1074962615966797
-73.2720830252500122,42.037083366560033,31.6576442718505859
-73.2637496919500251,42.037083366560033,36.7640762329101562
-73.2554163586500238,42.037083366560033,35.4383201599121094
-73.2470830253500225,42.037083366560033,9.35924339294433594
-73.2387496920500212,42.037083366560033,4.33957576751708984
-73.2304163587500199,42.037083366560033,5.79778194427490234
-73.2220830254500186,42.037083366560033,4.84412717819213867
