X,Y,Z
-70.9137497013500138,42.8870833631600377,198.30499267578125
-70.9054163680500125,42.8870833631600377,471.900787353515625
-70.947083034550019,42.8787500298600364,60.1666603088378906
-70.9387497012500177,42.8787500298600364,287.10662841796875
-70.9304163679500164,42.8787500298600364,179.942031860351562
-70.9220830346500151,42.8787500298600364,15.1117839813232422
-70.9137497013500138,42.8787500298600364,171.138595581054688
-70.9054163680500125,42.8787500298600364,136.950531005859375
-70.8970830347500112,42.8787500298600364,119.8759765625
-70.8887497014500099,42.8787500298600364,212.592849731445312
-70.9637497011500074,42.8704166965600351,68.5003509521484375
-70.9554163678500203,42.8704166965600351,1057.413818359375
-70.947083034550019,42.8704166965600351,388.09979248046875
-70.9387497012500177,42.8704166965600351,414.039886474609375
-70.9304163679500164,42.8704166965600351,968.607177734375
-70.9220830346500151,42.8704166965600351,232.445281982421875
-70.9137497013500138,42.8704166965600351,293.241241455078125
-70.9054163680500125,42.8704166965600351,55.9308891296386719
-70.8970830347500112,42.8704166965600351,131.096725463867188
-70.8887497014500099,42.8704166965600351,182.915496826171875
-70.8804163681500086,42.8704166965600351,414.41217041015625
-70.8720830348500073,42.8704166965600351,508.84783935546875
-70.830416368350015,42.8704166965600351,140.309280395507812
-70.8220830350500137,42.8704166965600351,199.38018798828125
-70.8137497017500124,42.8704166965600351,556.69854736328125
-71.0137497009500152,42.8620833632600409,97.8793716430664062
-71.0054163676500139,42.8620833632600409,47.5109710693359375
-70.9970830343500126,42.8620833632600409,46.3492889404296875
-70.9887497010500113,42.8620833632600409,73.4613189697265625
-70.98041636775001,42.8620833632600409,130.87982177734375
-70.9720830344500087,42.8620833632600409,115.09942626953125
-70.9637497011500074,42.8620833632600409,46.8398323059082031
-70.9554163678500203,42.8620833632600409,174.434280395507812
-70.947083034550019,42.8620833632600409,510.62921142578125
-70.9387497012500177,42.8620833632600409,849.9241943359375
-70.9304163679500164,42.8620833632600409,2622.40185546875
-70.9220830346500151,42.8620833632600409,2066.38232421875
-70.9137497013500138,42.8620833632600409,252.433914184570312
-70.9054163680500125,42.8620833632600409,142.42584228515625
-70.8970830347500112,42.8620833632600409,88.4056930541992188
-70.8887497014500099,42.8620833632600409,75.6506881713867188
-70.8804163681500086,42.8620833632600409,225.74212646484375
-70.8720830348500073,42.8620833632600409,368.77606201171875
-70.8637497015500202,42.8620833632600409,94.44854736328125
-70.8554163682500189,42.8620833632600409,114.0235595703125
-70.8470830349500176,42.8620833632600409,260.768402099609375
-70.8387497016500163,42.8620833632600409,103.13299560546875
-70.830416368350015,42.8620833632600409,47.6388816833496094
-70.8220830350500137,42.8620833632600409,329.130767822265625
-70.8137497017500124,42.8620833632600409,417.11346435546875
-71.0387497008500191,42.8537500299600396,271.82391357421875
-71.0304163675500178,42.8537500299600396,115.071640014648438
-71.0220830342500165,42.8537500299600396,151.557342529296875
-71.0137497009500152,42.8537500299600396,50.445556640625
-71.0054163676500139,42.8537500299600396,85.9915847778320312
-70.9970830343500126,42.8537500299600396,59.2130851745605469
-70.9887497010500113,42.8537500299600396,193.212692260742188
-70.98041636775001,42.8537500299600396,117.437904357910156
-70.9720830344500087,42.8537500299600396,301.388763427734375
-70.9637497011500074,42.8537500299600396,91.7515716552734375
-70.9554163678500203,42.8537500299600396,135.074539184570312
-70.947083034550019,42.8537500299600396,653.1756591796875
-70.9387497012500177,42.8537500299600396,1975.9779052734375
-70.9304163679500164,42.8537500299600396,1840.0787353515625
-70.9220830346500151,42.8537500299600396,989.20172119140625
-70.9137497013500138,42.8537500299600396,995.21405029296875
-70.9054163680500125,42.8537500299600396,104.558326721191406
-70.8970830347500112,42.8537500299600396,120.461570739746094
-70.8887497014500099,42.8537500299600396,165.938369750976562
-70.8804163681500086,42.8537500299600396,55.9487762451171875
-70.8720830348500073,42.8537500299600396,254.111923217773438
-70.8637497015500202,42.8537500299600396,236.32513427734375
-70.8554163682500189,42.8537500299600396,118.954048156738281
-70.8470830349500176,42.8537500299600396,50.1257781982421875
-70.8387497016500163,42.8537500299600396,78.79498291015625
-70.830416368350015,42.8537500299600396,61.5431785583496094
-70.8220830350500137,42.8537500299600396,187.721481323242188
-70.8137497017500124,42.8537500299600396,278.012664794921875
-71.0470830341500204,42.8454166966600383,168.374237060546875
-71.0387497008500191,42.8454166966600383,97.4577255249023438
-71.0304163675500178,42.8454166966600383,51.9028892517089844
-71.0220830342500165,42.8454166966600383,41.7868690490722656
-71.0137497009500152,42.8454166966600383,474.577667236328125
-71.0054163676500139,42.8454166966600383,111.292900085449219
-70.9970830343500126,42.8454166966600383,112.546073913574219
-70.9887497010500113,42.8454166966600383,293.3953857421875
-70.98041636775001,42.8454166966600383,339.52008056640625
-70.9720830344500087,42.8454166966600383,516.8172607421875
-70.9637497011500074,42.8454166966600383,702.4100341796875
-70.9554163678500203,42.8454166966600383,338.515228271484375
-70.947083034550019,42.8454166966600383,286.93115234375
-70.9387497012500177,42.8454166966600383,711.543701171875
-70.9304163679500164,42.8454166966600383,769.36676025390625
-70.9220830346500151,42.8454166966600383,591.26373291015625
-70.9137497013500138,42.8454166966600383,330.691558837890625
-70.9054163680500125,42.8454166966600383,277.835601806640625
-70.8970830347500112,42.8454166966600383,254.745193481445312
-70.8887497014500099,42.8454166966600383,148.093185424804688
-70.8804163681500086,42.8454166966600383,172.654525756835938
-70.8720830348500073,42.8454166966600383,301.6395263671875
-70.8637497015500202,42.8454166966600383,610.36761474609375
-70.8554163682500189,42.8454166966600383,347.665130615234375
-70.8470830349500176,42.8454166966600383,191.751388549804688
-70.8387497016500163,42.8454166966600383,194.009109497070312
-70.830416368350015,42.8454166966600383,142.966064453125
-70.8220830350500137,42.8454166966600383,506.83856201171875
-70.8137497017500124,42.8454166966600383,606.36279296875
-71.0470830341500204,42.837083363360037,46.8221549987792969
-71.0387497008500191,42.837083363360037,111.266311645507812
-71.0304163675500178,42.837083363360037,152.105789184570312
-71.0220830342500165,42.837083363360037,48.1122207641601562
-71.0137497009500152,42.837083363360037,400.353668212890625
-71.0054163676500139,42.837083363360037,1177.0413818359375
-70.9970830343500126,42.837083363360037,246.949935913085938
-70.9887497010500113,42.837083363360037,447.241455078125
-70.98041636775001,42.837083363360037,818.6492919921875
-70.9720830344500087,42.837083363360037,184.313720703125
-70.9637497011500074,42.837083363360037,149.42803955078125
-70.9554163678500203,42.837083363360037,139.266143798828125
-70.947083034550019,42.837083363360037,338.6583251953125
-70.9387497012500177,42.837083363360037,198.757659912109375
-70.9304163679500164,42.837083363360037,329.104736328125
-70.9220830346500151,42.837083363360037,54.0907363891601562
-70.9137497013500138,42.837083363360037,181.538482666015625
-70.9054163680500125,42.837083363360037,216.35693359375
-70.8970830347500112,42.837083363360037,11.3065118789672852
-70.8887497014500099,42.837083363360037,26.6224460601806641
-70.8804163681500086,42.837083363360037,16.2653293609619141
-70.8720830348500073,42.837083363360037,95.8935394287109375
-70.8637497015500202,42.837083363360037,362.605712890625
-70.8554163682500189,42.837083363360037,541.93914794921875
-70.8470830349500176,42.837083363360037,320.4644775390625
-70.8387497016500163,42.837083363360037,330.731170654296875
-70.830416368350015,42.837083363360037,196.942276000976562
-70.8220830350500137,42.837083363360037,193.457901000976562
-70.8137497017500124,42.837083363360037,1999.5599365234375
-71.0554163674500074,42.8287500300600357,136.1318359375
-71.0470830341500204,42.8287500300600357,15.0947580337524414
-71.0387497008500191,42.8287500300600357,61.2199974060058594
-71.0304163675500178,42.8287500300600357,434.602630615234375
-71.0220830342500165,42.8287500300600357,423.0860595703125
-71.0137497009500152,42.8287500300600357,345.0682373046875
-71.0054163676500139,42.8287500300600357,1008.82440185546875
-70.9970830343500126,42.8287500300600357,540.67852783203125
-70.9887497010500113,42.8287500300600357,259.585662841796875
-70.98041636775001,42.8287500300600357,327.463836669921875
-70.9720830344500087,42.8287500300600357,192.264938354492188
-70.9637497011500074,42.8287500300600357,47.4867210388183594
-70.9554163678500203,42.8287500300600357,106.10247802734375
-70.947083034550019,42.8287500300600357,343.98541259765625
-70.9387497012500177,42.8287500300600357,124.766807556152344
-70.9304163679500164,42.8287500300600357,24.5851688385009766
-70.9220830346500151,42.8287500300600357,45.8267593383789062
-70.9137497013500138,42.8287500300600357,420.20684814453125
-70.9054163680500125,42.8287500300600357,1114.432373046875
-70.8970830347500112,42.8287500300600357,653.41845703125
-70.8887497014500099,42.8287500300600357,110.432548522949219
-70.8804163681500086,42.8287500300600357,7.4355926513671875
-70.8720830348500073,42.8287500300600357,8.49554157257080078
-70.8637497015500202,42.8287500300600357,163.811386108398438
-70.8554163682500189,42.8287500300600357,233.714492797851562
-70.8470830349500176,42.8287500300600357,113.8431396484375
-70.8387497016500163,42.8287500300600357,117.724937438964844
-70.830416368350015,42.8287500300600357,94.4164886474609375
-70.8220830350500137,42.8287500300600357,21.3178558349609375
-70.8137497017500124,42.8287500300600357,250.844161987304688
-71.1387497004500062,42.8204166967600415,94.1635055541992188
-71.1304163671500191,42.8204166967600415,118.673515319824219
-71.0554163674500074,42.8204166967600415,107.841896057128906
-71.0470830341500204,42.8204166967600415,32.2982635498046875
-71.0387497008500191,42.8204166967600415,37.2075119018554688
-71.0304163675500178,42.8204166967600415,362.91973876953125
-71.0220830342500165,42.8204166967600415,349.399139404296875
-71.0137497009500152,42.8204166967600415,250.142745971679688
-71.0054163676500139,42.8204166967600415,149.927627563476562
-70.9970830343500126,42.8204166967600415,68.40057373046875
-70.9887497010500113,42.8204166967600415,59.9860000610351562
-70.98041636775001,42.8204166967600415,41.1048240661621094
-70.9720830344500087,42.8204166967600415,80.0720672607421875
-70.9637497011500074,42.8204166967600415,55.986083984375
-70.9554163678500203,42.8204166967600415,38.0912284851074219
-70.947083034550019,42.8204166967600415,67.5464935302734375
-70.9387497012500177,42.8204166967600415,9.0310821533203125
-70.9304163679500164,42.8204166967600415,33.4944000244140625
-70.9220830346500151,42.8204166967600415,647.25885009765625
-70.9137497013500138,42.8204166967600415,724.09722900390625
-70.9054163680500125,42.8204166967600415,1012.81903076171875
-70.8970830347500112,42.8204166967600415,1264.2664794921875
-70.8887497014500099,42.8204166967600415,1900.39111328125
-70.8804163681500086,42.8204166967600415,626.961181640625
-70.8720830348500073,42.8204166967600415,68.9118576049804688
-70.8637497015500202,42.8204166967600415,310.334991455078125
-70.8554163682500189,42.8204166967600415,99.5533523559570312
-70.8470830349500176,42.8204166967600415,79.9501190185546875
-70.8387497016500163,42.8204166967600415,63.52386474609375
-70.830416368350015,42.8204166967600415,42.8130645751953125
-70.8220830350500137,42.8204166967600415,20.1015892028808594
-70.8137497017500124,42.8204166967600415,107.7989501953125
-71.1554163670500088,42.8120833634600402,44.8930320739746094
-71.1470830337500075,42.8120833634600402,89.8212203979492188
-71.1387497004500062,42.8120833634600402,26.0801773071289062
-71.1304163671500191,42.8120833634600402,81.9330291748046875
-71.1220830338500178,42.8120833634600402,98.145233154296875
-71.1137497005500165,42.8120833634600402,37.4351921081542969
-71.1054163672500152,42.8120833634600402,306.75469970703125
-71.0970830339500139,42.8120833634600402,1027.9466552734375
-71.0637497007500087,42.8120833634600402,257.50811767578125
-71.0554163674500074,42.8120833634600402,67.7472610473632812
-71.0470830341500204,42.8120833634600402,91.976837158203125
-71.0387497008500191,42.8120833634600402,73.6530914306640625
-71.0304163675500178,42.8120833634600402,257.892181396484375
